pair,gene_a,gene_b,hit_union,hit_h1299,hit_mdamb231,signed_dd_maxabs,welch_t_maxabs,hedges_g_maxabs
ADAM10_ADAM17,ADAM10,ADAM17,0,0,0,-0.11518977736088747,-0.9563586346589258,-0.6353741485023167
DEFB4A_DEFB4B,DEFB4A,DEFB4B,0,0,0,,,
GJB2_GJB4,GJB2,GJB4,0,0,0,0.10533378497075405,1.2979653631027992,0.818528285289168
FGD2_FGD4,FGD2,FGD4,0,0,0,-0.18699317328280768,-1.372318802459321,-0.6925899823259757
MAPK15_NLK,MAPK15,NLK,0,0,0,0.08280986851466443,2.062720937008259,1.046393304692097
ZNF101_ZNF443,ZNF101,ZNF443,0,0,0,0.07655119894546382,2.6279457190574598,0.9727259837343467
ASPN_OMD,ASPN,OMD,0,0,0,,,
NPFFR1_NPY1R,NPFFR1,NPY1R,0,0,0,0.1633258814101889,2.5577063235986337,1.558194375897262
ARL3_ARL8B,ARL3,ARL8B,0,0,0,0.026542625589409195,0.2529734149055825,0.15968703770702658
IRAK2_IRAK3,IRAK2,IRAK3,0,0,0,0.25605464958108354,4.236276689036854,1.9529460872092583
BMX_ITK,BMX,ITK,0,0,0,-0.16445037358016482,-1.5569052608824419,-0.9582296554888642
ZNF100_ZNF718,ZNF100,ZNF718,0,0,0,0.09622927396128003,1.8537669433425994,0.9920518733044008
RUNX1_RUNX3,RUNX1,RUNX3,0,0,0,0.17059917851540593,1.88847312561367,1.1305029311877672
FOXA1_FOXD4L5,FOXA1,FOXD4L5,0,0,0,,,
ZMYM2_ZMYM4,ZMYM2,ZMYM4,0,0,0,0.09488640512990125,0.9114486998777765,0.5725419671026508
ADGRG1_ADGRG4,ADGRG1,ADGRG4,0,0,0,0.15734548968159434,2.307538824331192,1.167170053264023
PRKACB_PRKX,PRKACB,PRKX,0,0,0,,,
CILK1_MAK,CILK1,MAK,0,0,0,0.12816974362672204,2.583278276201491,0.8139612687134968
IRX1_MKX,IRX1,MKX,0,0,0,-0.21532405663578552,-4.143128789750775,-1.8876228118203031
F2RL1_P2RY8,F2RL1,P2RY8,0,0,0,0.08488471667107747,0.909783493579899,0.603371602192676
OR2T27_OR2V2,OR2T27,OR2V2,0,0,0,0.1044978941723183,1.842925745302562,1.0297084686625695
ACOT12_ACOT7,ACOT12,ACOT7,0,0,0,-0.1513794155583408,-5.202616415653596,-1.3848450706086097
ZDHHC2_ZDHHC20,ZDHHC2,ZDHHC20,0,0,0,-0.16577317615069664,1.1094555650907247,0.6593531496315486
OR2G2_OR2J3,OR2G2,OR2J3,0,0,0,0.053454220673673225,1.817535418806712,0.599337826027807
TSPAN10_TSPAN5,TSPAN10,TSPAN5,0,0,0,-0.05593884904924084,-1.02680442987024,-0.5142763426727719
RAPGEF3_RAPGEFL1,RAPGEF3,RAPGEFL1,0,0,0,-0.0930564891624466,-1.0308487657247067,-0.5041374775798926
COL23A1_COL25A1,COL23A1,COL25A1,0,0,0,-0.03529035280426546,-1.1860148878222305,-0.5171072396138804
HHAT_HHATL,HHAT,HHATL,0,0,0,0.10026684819248576,-2.784059990140769,-0.9369307846019596
CDK10_CDK5,CDK10,CDK5,0,0,0,0.027056418271117072,0.4641497346344037,0.2206035325984818
SORBS1_SORBS3,SORBS1,SORBS3,0,0,0,0.07025111731207688,-5.26939314407431,-0.8056813189571661
MYO1B_MYO9B,MYO1B,MYO9B,0,0,0,0.23384325834757258,6.1888238256466765,2.144221781934527
CSH2_CSHL1,CSH2,CSHL1,0,0,0,,,
IRAK3_IRAK4,IRAK3,IRAK4,0,0,0,0.11836912855769437,1.0787714846325167,0.6646268076721011
ZSWIM1_ZSWIM3,ZSWIM1,ZSWIM3,0,0,0,-0.1469914984886267,-0.9219286179879697,-0.6849421870266056
FBXL15_FBXL7,FBXL15,FBXL7,0,0,0,-0.1020925513647487,1.5557652594635163,-0.6101507802473282
SLC22A14_SLC22A7,SLC22A14,SLC22A7,0,0,0,-0.07663187949287044,-3.328988189872353,-0.9975510923630319
GRK7_STK32B,GRK7,STK32B,0,0,0,0.09093044967777957,1.5380941901565772,0.6580887490196998
ZNF273_ZNF718,ZNF273,ZNF718,0,0,0,-0.09142180491512722,-1.1907860665009793,-0.5319729682647985
PROP1_UNCX,PROP1,UNCX,0,0,0,-0.05963908332410525,0.8336134051259184,-0.3383523084618702
ZNF28_ZNF813,ZNF28,ZNF813,0,0,0,0.12142083932986622,-3.2942087868101675,-1.0248917799666224
KRT71_KRT81,KRT71,KRT81,0,0,0,-0.04157774964552392,-1.1359692426899803,-0.30623583910429497
ZFHX2_ZFHX3,ZFHX2,ZFHX3,0,0,0,0.1583392753982366,3.784418580800219,1.527251928982169
RGS16_RGS5,RGS16,RGS5,0,0,0,,,
ADAM22_ADAM8,ADAM22,ADAM8,0,0,0,-0.2185008098821015,-3.493667115180199,-1.353503057054628
ZNF493_ZNF732,ZNF493,ZNF732,0,0,0,-0.18866193555102376,-2.416127791861915,-0.9073576484279714
SOX10_SOX12,SOX10,SOX12,0,0,0,0.12627823546580388,2.6552573959820402,1.0775180709586163
GPR158_GPR179,GPR158,GPR179,0,0,0,0.1354825129373114,4.180172852415319,1.2614107233400726
TRIM24_TRIM45,TRIM24,TRIM45,0,0,0,0.07515829032917463,1.479746079238269,0.6949833700466094
HOXA10_HOXA9,HOXA10,HOXA9,0,0,0,0.2053117048174853,3.1915231953783856,1.2905312518704972
ZNF726_ZNF90,ZNF726,ZNF90,0,0,0,-0.11613386606491034,-1.3856726206320449,-0.751052945514941
HNRNPCL2_HNRNPCL4,HNRNPCL2,HNRNPCL4,0,0,0,,,
CYP2C18_CYP2C8,CYP2C18,CYP2C8,0,0,0,0.1824164237624205,0.9104237941822686,0.5772741829067688
ZNF268_ZNF585A,ZNF268,ZNF585A,0,0,0,0.2169011626445959,2.1010661440986085,1.2757813137424157
CLK1_CLK3,CLK1,CLK3,0,0,0,-0.11543168562754537,-4.152730446527955,-1.338680631330464
SLC16A12_SLC16A13,SLC16A12,SLC16A13,0,0,0,-0.10956087485288629,-1.2985072490662533,-0.7586191476580939
ZNF595_ZNF724,ZNF595,ZNF724,0,0,0,,,
SLC22A14_SLC22A25,SLC22A14,SLC22A25,0,0,0,0.0573989589297604,-1.4417828557029757,-0.515184557757489
PLA2G2D_PLA2G2E,PLA2G2D,PLA2G2E,0,0,0,,,
ADAD1_ADAT1,ADAD1,ADAT1,0,0,0,0.10306553975014879,1.3030855186372512,0.6014478884819631
GPNMB_PMEL,GPNMB,PMEL,0,0,0,-0.09853330554532301,-1.104000192372252,-0.7016022535061086
BDNF_NTF3,BDNF,NTF3,0,0,0,,,
PRSS22_PRSS8,PRSS22,PRSS8,0,0,0,-0.10400002862411982,-0.7096050946659329,-0.4922684973511441
TRIM4_TRIM58,TRIM4,TRIM58,0,0,0,0.12673935368984354,1.9933378751755346,0.7603285485844844
DDHD1_DDHD2,DDHD1,DDHD2,0,0,0,0.07767639421282492,1.9545377757129123,0.9982102480460728
CTIF_MIF4GD,CTIF,MIF4GD,0,0,0,0.05326040829433613,0.8623787942835204,0.49226218108144676
CAMKV_PNCK,CAMKV,PNCK,0,0,0,0.10287132970002971,2.98416052164692,0.908560927084033
DAPK1_DAPK2,DAPK1,DAPK2,0,0,0,0.11212108845910657,-2.5612001148415726,-0.9419969412312906
PCDH18_PCDH8,PCDH18,PCDH8,0,0,0,-0.1288157757526805,-2.650635764806288,-0.7302975344766719
ROCK2_STK38L,ROCK2,STK38L,0,0,0,-0.1740787131747979,-1.3945935710851942,-0.840852627341934
ZKSCAN3_ZSCAN21,ZKSCAN3,ZSCAN21,0,0,0,,,
CITED2_CITED4,CITED2,CITED4,0,0,0,,,
KCNRG_KCTD6,KCNRG,KCTD6,0,0,0,-0.1999041575826109,-4.338111045249313,-1.8617993326070958
ARMC10_GPRASP2,ARMC10,GPRASP2,0,0,0,0.07550686376531482,1.9089876037388003,0.5530711901897952
HOXA7_HOXD8,HOXA7,HOXD8,0,0,0,-0.12075264505203986,-1.3475005210554922,-0.8231795016428427
SULT1A2_SULT2B1,SULT1A2,SULT2B1,0,0,0,-0.07456227973744062,-1.5082634761602682,-0.6764576131611472
INHBE_MSTN,INHBE,MSTN,0,0,0,0.10490633121236245,1.5543345456662472,0.6924609511899134
FZD10_SMO,FZD10,SMO,0,0,0,-0.13813114717389563,-2.476849364832533,-0.9661381882614836
ZNF714_ZNF727,ZNF714,ZNF727,0,0,0,-0.22923715585109739,2.8791982698300815,1.0681293842246116
RAB1B_RAB35,RAB1B,RAB35,0,0,0,,,
ASCL3_ASCL5,ASCL3,ASCL5,0,0,0,0.16019968342258722,3.0511366537972733,1.193000334974454
PSD_PSD4,PSD,PSD4,0,0,0,-0.22632279028126662,-2.9763477140705126,-1.0885014237240447
LGALS14_LGALS16,LGALS14,LGALS16,0,0,0,,,
ZNF320_ZNF765,ZNF320,ZNF765,0,0,0,0.123240098486055,3.1134449483876163,1.2523449294130053
CDX2_HOXC4,CDX2,HOXC4,0,0,0,-0.16999364068954073,-2.0436761872037543,-1.249769961860512
GNA14_GNAT3,GNA14,GNAT3,0,0,0,,,
MEFV_TRIM26,MEFV,TRIM26,0,0,0,-0.22703817038208204,2.3804165115277325,-1.1724147394608677
ZNF679_ZNF724,ZNF679,ZNF724,0,0,0,0.007742123093982978,0.15120291315924325,0.07026715439703271
PLEKHM1_RUBCNL,PLEKHM1,RUBCNL,0,0,0,0.09665564328810072,1.4527875060947233,0.5569867494153821
SOX10_SOX4,SOX10,SOX4,0,0,0,0.06660641185418735,1.2405310540129246,0.4119527684400567
ZNF565_ZNF566,ZNF565,ZNF566,0,0,0,-0.107792930887994,-1.562378349587825,-1.0045051312282711
TSPAN15_TSPAN7,TSPAN15,TSPAN7,0,0,0,-0.013200055819981666,-0.18097661290247966,-0.11859146518528613
LRTM1_SLITRK6,LRTM1,SLITRK6,0,0,0,0.09437423598024895,-2.5878067504240763,0.5796602659614962
BTK_TXK,BTK,TXK,0,0,0,0.1356739842568958,7.2892546714512,1.3947293423497342
MAGEA11_MAGEF1,MAGEA11,MAGEF1,0,0,0,0.07804549236957693,-1.004940949497574,-0.4145071614315539
FABP9_RBP1,FABP9,RBP1,0,0,0,,,
ABCA8_ABCA9,ABCA8,ABCA9,0,0,0,-0.09882214773746498,2.210001236375082,-1.0745419528585916
SUMO2_SUMO4,SUMO2,SUMO4,0,0,0,,,
PCDH1_PCDH11X,PCDH1,PCDH11X,0,0,0,-0.13566322940605854,-2.4992978153354124,-0.6236489025106686
SLC39A10_SLC39A14,SLC39A10,SLC39A14,0,0,0,0.11041682864934206,1.5752198697341901,0.7069557815698992
LDB3_LPXN,LDB3,LPXN,0,0,0,-0.03321573315513274,-0.7362396729902166,-0.35783600787401804
LRIG3_LRRTM4,LRIG3,LRRTM4,0,0,0,0.12895286188609065,3.1918360798467815,1.117350920472773
RGS1_RGS21,RGS1,RGS21,0,0,0,-0.04610655807167613,-1.1991758714097454,-0.3740885082298522
ASAP2_ASAP3,ASAP2,ASAP3,0,0,0,-0.15676378205643532,-2.7585097925092215,-1.5221570358244638
GADD45B_GADD45G,GADD45B,GADD45G,0,0,0,,,
RNF150_RNF167,RNF150,RNF167,0,0,0,0.029457589149304533,0.6951167830409647,0.3067472395462934
ZNF519_ZNF736,ZNF519,ZNF736,0,0,0,0.2485938540277132,4.084392831344349,1.2455590892458266
SET_TSPY8,SET,TSPY8,0,0,0,,,
SEZ6_SEZ6L,SEZ6,SEZ6L,0,0,0,-0.18781439641943865,-2.5691391821725014,-1.1239038140373727
ARHGAP8_SRGAP1,ARHGAP8,SRGAP1,0,0,0,-0.15534795538785617,-2.4025139208904904,-1.1185947026461245
ANKRD35_RAI14,ANKRD35,RAI14,0,0,0,0.2662845563735967,2.16706840970129,1.4562559465175073
OR4F4_OR4K2,OR4F4,OR4K2,0,0,0,,,
LAMA1_LAMA2,LAMA1,LAMA2,0,0,0,0.10311884881893861,2.9046102696124447,0.8601267599880899
DGKA_DGKZ,DGKA,DGKZ,0,0,0,-0.09761805597414759,-1.3050257513083363,-0.7498521555995887
ERFL_ERG,ERFL,ERG,0,0,0,0.08030833331222564,2.7316176016505636,1.1121152563724253
EDEM1_EDEM3,EDEM1,EDEM3,0,0,0,-0.12495201788264186,-2.2147130844063594,-1.122979717178517
CACNA1E_NALCN,CACNA1E,NALCN,0,0,0,0.1776859320503681,-2.125385247674865,-1.0049028648841678
ZNF724_ZNF85,ZNF724,ZNF85,0,0,0,0.11304379590185526,1.4092233208434295,0.5219603345873612
H2BC12_H2BW2,H2BC12,H2BW2,0,0,0,0.05438826021708531,1.8043589548928864,0.6774856151998044
PNMA3_PNMA8C,PNMA3,PNMA8C,0,0,0,-0.05210849125317842,-1.0562434048477025,-0.49994872020860953
PTPN20_PTPN4,PTPN20,PTPN4,0,0,0,-0.10309180748604294,-2.166660731878029,-1.1535343042305202
ABCB11_ABCB4,ABCB11,ABCB4,0,0,0,0.1262261383883338,2.0138137585293245,1.0769533855566353
UBXN2A_UBXN2B,UBXN2A,UBXN2B,0,0,0,-0.03242852650541365,-0.774374241088819,-0.3166989197040456
SENP1_SENP3,SENP1,SENP3,0,0,0,,,
SOX7_SRY,SOX7,SRY,0,0,0,0.21483446265840983,-1.7146829423721233,1.0676717085380576
TAS2R4_TAS2R42,TAS2R4,TAS2R42,0,0,0,-0.10586682407504006,-1.286691661574209,-0.5910225010571593
SOX7_SOX9,SOX7,SOX9,0,0,0,0.35561733904423815,3.0711670672024467,0.9438938807987911
ZNF141_ZNF257,ZNF141,ZNF257,0,0,0,0.131594645574073,1.3498620895688636,0.7793471846001615
MBL2_SFTPD,MBL2,SFTPD,0,0,0,-0.13403592976658174,-1.298371691416911,-0.8172365135668094
MAGEA10_MAGEE2,MAGEA10,MAGEE2,0,0,0,0.12197457033227449,3.8806431114009468,1.23388588365368
SMAD4_SMAD7,SMAD4,SMAD7,0,0,0,0.18770674003136856,2.5768523685155613,1.009781468219324
OR10AG1_OR10P1,OR10AG1,OR10P1,0,0,0,0.07897234962561797,1.5455773964206012,0.554042110912618
ZNF492_ZNF98,ZNF492,ZNF98,0,0,0,0.2770553588596688,3.430024192941166,1.3685013405979214
FMO2_FMO4,FMO2,FMO4,0,0,0,0.10331325995023082,-2.459930129871942,-0.8605453264662768
ADCY5_ADCY7,ADCY5,ADCY7,0,0,0,0.08931002522542059,2.49808081303534,0.7473170772913953
OR4Q3_OR4S2,OR4Q3,OR4S2,0,0,0,-0.13148981084237443,-2.556929207358929,-0.8278184059680418
CLCN1_CLCN4,CLCN1,CLCN4,0,0,0,0.10325914319211779,2.0525986574172332,0.7989972796892738
CLINT1_EPN3,CLINT1,EPN3,0,0,0,0.14040464584644652,2.1559338989722776,0.8076537441787484
RTL6_RTL8A,RTL6,RTL8A,0,0,0,,,
OR10A4_OR10AG1,OR10A4,OR10AG1,0,0,0,-0.12253928341961401,-1.4325795292822963,-0.7950547372726079
FBN1_LTBP2,FBN1,LTBP2,0,0,0,-0.1154934971104116,-1.362848484943584,-0.7090264557070818
ZNF397_ZSCAN22,ZNF397,ZSCAN22,0,0,0,0.13048073166932594,1.5387210326613479,0.882540845807813
WNT3A_WNT5A,WNT3A,WNT5A,0,0,0,0.04432392676934927,1.791067711843667,0.44711767515160566
ZNF439_ZNF844,ZNF439,ZNF844,0,0,0,0.14552486525054442,3.2653749871257958,1.0946034412549608
SLC15A2_SLC15A3,SLC15A2,SLC15A3,0,0,0,-0.14471839588718857,-4.447783134778254,-1.5997927966773453
GYPA_GYPB,GYPA,GYPB,0,0,0,-0.08861597963327437,-1.7508916353604642,-0.6287877585828022
ZNF165_ZNF24,ZNF165,ZNF24,0,0,0,0.03831835227847652,0.1841237135034348,0.125289862215478
CELSR2_CELSR3,CELSR2,CELSR3,0,0,0,0.21766911044016235,-2.9251184722563144,1.646163034020478
MS4A6A_MS4A7,MS4A6A,MS4A7,0,0,0,-0.09278390005983894,-0.6978683695193569,-0.473659124159725
APOL4_APOL5,APOL4,APOL5,0,0,0,,,
ZNF257_ZNF681,ZNF257,ZNF681,0,0,0,0.06303809144858555,1.6774311041968923,0.5851531708002027
MGAT4A_MGAT4C,MGAT4A,MGAT4C,0,0,0,-0.08730188590940621,-1.179052727980475,-0.6105937392275349
ACP2_ACP6,ACP2,ACP6,0,0,0,-0.05364819026540113,-1.9947046458898108,-0.5890419774831088
SNX22_SNX24,SNX22,SNX24,0,0,0,-0.1274464063433529,-1.0788874505477168,-0.6825694227503861
PIK3C2A_PIK3CA,PIK3C2A,PIK3CA,0,0,0,0.2558168231132061,1.5381354216196608,0.9766009491644241
DNAJB13_DNAJB8,DNAJB13,DNAJB8,0,0,0,0.03665421371316204,0.21481190909352074,0.1567668530025075
TAFA1_TAFA5,TAFA1,TAFA5,0,0,0,-0.028414666866918306,-0.7583800116156166,-0.26119287445357603
F13A1_TGM3,F13A1,TGM3,0,0,0,0.16126909004259257,2.8056014702787078,1.455217871564996
MAGEA10_MAGEF1,MAGEA10,MAGEF1,0,0,0,-0.06803984664141888,-0.8994632530748748,-0.3813371262881621
ANKRD7_POTEG,ANKRD7,POTEG,0,0,0,0.11479492138885106,1.7497993945235257,0.8879915519257017
ZNF540_ZNF583,ZNF540,ZNF583,0,0,0,0.17043179984726922,3.308422971081836,1.2148213427168106
MPP4_MPP7,MPP4,MPP7,0,0,0,-0.09746696056959589,-2.7001668640533807,-0.82243006805512
OR10A3_OR10A4,OR10A3,OR10A4,0,0,0,0.10820419516384885,0.8260493449283198,-0.4933681213014701
MAK_MOK,MAK,MOK,0,0,0,-0.165907208056053,-3.4105868937155437,-1.2276965835183893
FLT3_KDR,FLT3,KDR,0,0,0,-0.07684404031918392,-1.3163719270681167,-0.47793975733026656
SLC24A1_SLC24A3,SLC24A1,SLC24A3,0,0,0,-0.08687038630823646,-1.1213127919775,-0.5228226145947887
PROKR1_TACR2,PROKR1,TACR2,0,0,0,-0.1279897434785016,-3.625406190702633,-1.1822720523571981
ITGA2B_ITGA3,ITGA2B,ITGA3,0,0,0,0.21055814698215153,-3.6844176002803577,-1.42071026224581
SCN3A_SCN5A,SCN3A,SCN5A,0,0,0,-0.22384034982209827,-3.1002582955783344,-1.8300996406033372
GUCA1B_VSNL1,GUCA1B,VSNL1,0,0,0,,,
C1QTNF9_COL10A1,C1QTNF9,COL10A1,0,0,0,-0.10571628803309957,-2.8313543768462877,-0.8332593590861844
CLEC12A_OLR1,CLEC12A,OLR1,0,0,0,-0.03121451030453421,-0.9398301571244648,-0.30308302844528
SLC30A1_SLC30A2,SLC30A1,SLC30A2,0,0,0,,,
LRRC10B_RSU1,LRRC10B,RSU1,0,0,0,,,
PLCB3_PLCH1,PLCB3,PLCH1,0,0,0,0.12436101222257688,3.456633214254374,1.295059771799376
ZNF564_ZNF57,ZNF564,ZNF57,0,0,0,0.1154607485338945,1.8815694595439851,0.8773410945797768
GPR183_P2RY4,GPR183,P2RY4,0,0,0,0.04916457584833711,3.0222022075250172,0.8526339975438382
SLC16A13_SLC16A8,SLC16A13,SLC16A8,0,0,0,-0.1819171230883807,-2.0201861966034973,-1.2655502559370242
POTEG_POTEH,POTEG,POTEH,0,0,0,,,
FMO2_FMO3,FMO2,FMO3,0,0,0,0.10603613705087014,1.9682124102083525,0.7385058761379677
KRT14_KRT19,KRT14,KRT19,0,0,0,0.05542327024638186,1.4722432041351083,0.5213768895417094
ZNF555_ZNF699,ZNF555,ZNF699,0,0,0,0.050673101046277494,1.3131157876822186,0.5305621518340151
KRTAP9-2_KRTAP9-6,KRTAP9-2,KRTAP9-6,0,0,0,,,
SETSIP_TSPY2,SETSIP,TSPY2,0,0,0,,,
ZNF320_ZNF816,ZNF320,ZNF816,0,0,0,-0.07126058576384864,-2.81672465683919,-0.7195734766852877
EBI3_IL11RA,EBI3,IL11RA,0,0,0,,,
OR2AG2_OR2T27,OR2AG2,OR2T27,0,0,0,-0.05069925943300896,-0.8175385131185787,-0.42868813412914236
CACNA1I_SCN3A,CACNA1I,SCN3A,0,0,0,-0.14155876984107724,3.1530078508779362,-1.1857356464605282
ZNF285_ZNF664,ZNF285,ZNF664,0,0,0,-0.06731303209420503,-0.6096991752836477,-0.3516934911792942
OR5B12_OR5B21,OR5B12,OR5B21,0,0,0,0.043953804656800204,-0.4923027172929152,-0.2706661133463322
ANKHD1_ANKRD50,ANKHD1,ANKRD50,0,0,0,-0.09621800808063999,1.3925088277307798,-0.7095915436261329
ADGRA2_ADGRA3,ADGRA2,ADGRA3,0,0,0,0.08403951111369949,0.7403023425655395,0.47793453788929746
BTK_MATK,BTK,MATK,0,0,0,0.1461492165950532,2.2765695540927218,0.8505388460846292
OR2M4_OR2T4,OR2M4,OR2T4,0,0,0,-0.3120890645616293,-6.580723574837693,-2.8540937376295754
DGKD_DGKG,DGKD,DGKG,0,0,0,-0.055082975052214524,-1.0341157969913053,-0.44737882144468644
MYO1B_MYO3A,MYO1B,MYO3A,0,0,0,-0.10552137955629222,-4.181280882266711,-1.2723297178240323
ZNF726_ZNF730,ZNF726,ZNF730,0,0,0,-0.17135800894202788,2.421269901439772,1.1127109130548958
GSX1_HOXB1,GSX1,HOXB1,0,0,0,-0.0792766135444174,-1.7688602584338207,-0.7021822654915885
CPNE3_CPNE7,CPNE3,CPNE7,0,0,0,0.11600780763598947,2.2233159971918384,0.7445764430284554
ZNF429_ZNF85,ZNF429,ZNF85,0,0,0,-0.3057610340284749,4.074664626776256,1.4659126730861627
GABRA2_GABRA6,GABRA2,GABRA6,0,0,0,0.08996034733080915,2.0892195873673636,0.7160562433320796
MIXL1_PRRX1,MIXL1,PRRX1,0,0,0,-0.10457140256334638,-8.842310365964616,-1.391141325638465
ZNF417_ZNF549,ZNF417,ZNF549,0,0,0,-0.047838571424000664,-0.7638475555997238,-0.3895279799359718
KIF2A_KIF2B,KIF2A,KIF2B,0,0,0,-0.1072789173612598,-0.7887878219198636,0.48137348383205486
ZNF197_ZNF665,ZNF197,ZNF665,0,0,0,0.06846318069634695,1.7336676252852221,0.637670554950519
PDE4B_PDE7A,PDE4B,PDE7A,0,0,0,0.11887138278117668,-0.882370976098572,-0.5567654827682945
CD81_TSPAN4,CD81,TSPAN4,0,0,0,,,
GJB1_GJB7,GJB1,GJB7,0,0,0,0.04007631560839517,0.6838171396397891,0.33811496049788436
RAB2A_RAB42,RAB2A,RAB42,0,0,0,-0.09760500119088031,-2.3151957535103653,-0.8325680592828009
CDH4_DSC2,CDH4,DSC2,0,0,0,-0.18603086984683043,-3.065712509510624,-1.3185292531610726
TFE3_TFEC,TFE3,TFEC,0,0,0,0.21939326264357728,5.018067876887687,2.273900437409148
BARHL1_LBX2,BARHL1,LBX2,0,0,0,0.1402631828857967,1.440439027562719,0.9507342010973769
SKAP1_SKAP2,SKAP1,SKAP2,0,0,0,-0.05492688950672478,-0.5747751715343605,-0.3109039844873669
MAGEB1_MAGEE1,MAGEB1,MAGEE1,0,0,0,-0.1478067524632563,-3.216224524857791,-1.6798919078340757
CYP4F8_CYP4Z1,CYP4F8,CYP4Z1,0,0,0,0.07048146794098137,0.920945962455218,0.44927912462756964
FGF14_FGF3,FGF14,FGF3,0,0,0,-0.07301529884278302,-0.4613055506947374,-0.3339611271727671
PRPH_VIM,PRPH,VIM,0,0,0,-0.1874824400324174,-2.2768466925141806,-1.2072473348377681
ZNF596_ZNF705B,ZNF596,ZNF705B,0,0,0,,,
ZIK1_ZNF17,ZIK1,ZNF17,0,0,0,0.1395714341178403,-2.3959512457609207,-0.9604794572510562
EEF2KMT_FAM86B1,EEF2KMT,FAM86B1,0,0,0,,,
RAB17_RAB5B,RAB17,RAB5B,0,0,0,,,
COX7A1_COX7A2L,COX7A1,COX7A2L,0,0,0,,,
SLC38A11_SLC38A6,SLC38A11,SLC38A6,0,0,0,0.1335059087442173,1.8397585917747759,0.972471105683152
TLR10_TLR8,TLR10,TLR8,0,0,0,-0.17034361245498422,2.7135975057851445,-0.8680402004326376
SLC22A25_SLC22A5,SLC22A25,SLC22A5,0,0,0,0.09943199050783802,2.074257072394521,1.0360020351790553
GJB7_GJD3,GJB7,GJD3,0,0,0,0.06733507292400287,1.9011727731342132,0.8362847593135412
ZNF345_ZNF540,ZNF345,ZNF540,0,0,0,0.15303312841691585,2.3965906063526923,1.0146781167174237
TRPC1_TRPC4,TRPC1,TRPC4,0,0,0,-0.07977422206080233,-2.582671543708101,-0.956107758564178
ZNF433_ZNF442,ZNF433,ZNF442,0,0,0,-0.1009934348672772,-1.184514509761521,-0.599609182708502
OR2AG2_OR2T3,OR2AG2,OR2T3,0,0,0,,,
ZNF611_ZNF813,ZNF611,ZNF813,0,0,0,0.13649107207735917,2.1792252789824795,1.354184468704966
CTDSP1_CTDSPL,CTDSP1,CTDSPL,0,0,0,0.08861354622210282,0.663990344645534,0.4158963898252156
TSPYL2_TSPYL4,TSPYL2,TSPYL4,0,0,0,-0.08106527263754679,-3.8907625666782257,-0.9043026587753974
FOXH1_FOXL3,FOXH1,FOXL3,0,0,0,-0.16251021391211173,-2.8257594004327986,-1.4767193655603583
ZNF41_ZNF605,ZNF41,ZNF605,0,0,0,0.15364967244349534,1.8837119863994538,0.754167654658508
ZNF594_ZNF665,ZNF594,ZNF665,0,0,0,-0.2258697500488666,-2.917934341644712,-1.5799190925206696
NXF2_NXF2B,NXF2,NXF2B,0,0,0,,,
ARID4B_ARID5A,ARID4B,ARID5A,0,0,0,-0.3114002805989293,2.8712430147282553,1.0102627564308504
FCRL3_FCRL4,FCRL3,FCRL4,0,0,0,-0.12757314187335544,2.6026308578444772,-0.7799198414913054
SERPINA5_SERPINA6,SERPINA5,SERPINA6,0,0,0,-0.18952801578072923,-2.7902255266584954,-1.5075370888263266
LTA4H_RNPEPL1,LTA4H,RNPEPL1,0,0,0,0.05161028768808644,1.2710837402727577,0.4589257181210517
ARHGDIB_ARHGDIG,ARHGDIB,ARHGDIG,0,0,0,0.14205566527672683,5.175192226438831,1.5102532201416445
ENPP4_ENPP5,ENPP4,ENPP5,0,0,0,-0.13733371201306538,-2.670486441980492,-1.158668390731058
CACNA1D_CACNA1E,CACNA1D,CACNA1E,0,0,0,-0.10891724352253199,3.402112887944945,-1.1144210389296887
HNRNPA0_HNRNPA3,HNRNPA0,HNRNPA3,0,0,0,-0.09261512283507078,-1.560202743061084,-0.6021418318540507
PADI2_PADI3,PADI2,PADI3,0,0,0,0.07273134690733864,2.1947672581417286,0.5523881617232286
TAS2R1_TAS2R60,TAS2R1,TAS2R60,0,0,0,-0.03606034094859183,-0.9194456412084886,-0.5075790978038099
APOBEC3B_APOBEC3C,APOBEC3B,APOBEC3C,0,0,0,-0.027797058411890993,-0.3695143359727853,-0.21348924657320234
ZNF681_ZNF724,ZNF681,ZNF724,0,0,0,0.061956571644769025,0.8874828464817405,0.24998137555874853
MAGEB17_MAGEB18,MAGEB17,MAGEB18,0,0,0,0.006031740376632129,0.2924939615950662,0.09060451621097139
TRIM49B_TRIM49C,TRIM49B,TRIM49C,0,0,0,,,
ZBTB12_ZBTB43,ZBTB12,ZBTB43,0,0,0,0.11755460364788878,1.1309079217640168,0.7408705838999775
MAFA_NRL,MAFA,NRL,0,0,0,,,
ZNF417_ZNF419,ZNF417,ZNF419,0,0,0,-0.11695858898557684,-1.569350024547605,-0.6696323390386434
OR11H4_OR11H6,OR11H4,OR11H6,0,0,0,-0.10683619003825082,-2.271925373086665,-0.9853614466841919
AKR1C2_AKR1E2,AKR1C2,AKR1E2,0,0,0,0.0725483039483723,0.981940035909932,0.5067990108617938
CHRFAM7A_CHRND,CHRFAM7A,CHRND,0,0,0,0.2073012224836521,1.6988377605729734,1.1498179415441538
