,SequencingID,ModelID,ModelConditionID,IsDefaultEntryForModel,IsDefaultEntryForMC,MSIScore,LoHFraction,WGD,CIN,Ploidy,Aneuploidy
2777,CDS-r0IImM,ACH-000341,MC-000341-j6JM,No,Yes,1.15,0.106833438133838,0.0,0.258191252919311,2.14690839895138,6.0
2778,CDS-r0Z1IK,ACH-001384,MC-001384-YEvt,Yes,Yes,1.26,0.692285279414847,1.0,0.564005243807176,3.70444053528571,21.0
2779,CDS-r17ykT,ACH-001023,MC-001023-0rGl,Yes,Yes,1.05,0.230294709879124,1.0,0.6232786970119,3.4722723647883,20.0
2780,CDS-rDkmLA,ACH-000239,MC-000239-Gdms,Yes,Yes,1.8,0.423229692443956,1.0,0.681004796675001,2.98057070452205,28.0
2781,CDS-rF9PTJ,ACH-001346,MC-001346-JhaA,Yes,Yes,3.19,0.219531144795005,1.0,0.358083614022281,3.88064228698502,9.0
2782,CDS-rG42Rn,ACH-001528,MC-001528-qmGv,No,No,3.68,0.0505124649260984,0.0,0.1071505329524,2.04903866292057,1.0
2783,CDS-rJGKd8,ACH-000410,MC-000410-oWwG,No,No,4.29,0.297271747634295,1.0,0.717778584194287,2.65662738674609,28.0
2784,CDS-rJmCVg,ACH-000151,MC-000151-opkL,No,No,1.83,0.177612573573126,0.0,0.451643349758959,2.33180521300231,11.0
2785,CDS-rMJvWN,ACH-001617,MC-001617-Af6D,No,Yes,1.14,0.0494523933521897,0.0,0.0734477285873194,2.01333903094554,1.0
2786,CDS-rPDNRT,ACH-002062,MC-002062-owy3,No,No,3.95,0.0255223875193522,1.0,0.537833729585022,3.60933964354095,23.0
2787,CDS-rQjmI6,ACH-001172,MC-001172-cKtB,Yes,Yes,3.05,0.33447909796612,1.0,0.731997091528579,4.69250528505075,33.0
2788,CDS-rUJqTa,ACH-001524,MC-001524-0LvO,Yes,Yes,3.76,0.243978985781451,1.0,0.570970630407661,3.16069100671434,22.0
2789,CDS-rUkqmi,ACH-002200,MC-002200-77c1,Yes,Yes,0.92,0.309480539160895,1.0,0.719835718219873,3.67685926839702,21.0
2790,CDS-rUxNkB,ACH-000467,MC-000467-6Db0,Yes,Yes,1.08,0.264578179735718,1.0,0.652911674924211,2.87527377441359,23.0
2791,CDS-rWZno3,ACH-002371,MC-002371-bZXL,Yes,Yes,1.19,0.0026521248213524,0.0,0.046301205445984,2.07922973259283,0.0
2792,CDS-rZZmQJ,ACH-002126,MC-002126-jomy,Yes,Yes,0.7,0.263505890211355,0.0,0.321429146324071,1.84284489312278,9.0
2793,CDS-raZwYr,ACH-002388,MC-002388-AQwa,Yes,Yes,0.9,0.116796568338782,1.0,0.445975242553418,4.04835203980355,14.0
2794,CDS-rfeGPu,ACH-000809,MC-000809-3ot9,No,Yes,1.67,0.479979099152932,1.0,0.770098268217608,4.42197226765335,23.0
2795,CDS-rgbWGJ,ACH-001573,MC-001573-Kzh2,No,No,3.59,0.132538440465454,1.0,0.338600961402851,3.00528691810719,14.0
2796,CDS-rh9iUE,ACH-000286,MC-000286-7xxs,No,No,2.14,0.385533107258643,1.0,0.49603524436643,2.86691630085691,19.0
2797,CDS-rip5Fe,ACH-001674,MC-001674-mbDI,No,Yes,1.62,0.303953649156828,1.0,0.591674119500764,3.34781065900944,16.0
2798,CDS-rkOf4F,ACH-001543,MC-001543-oWoE,No,No,3.61,0.338635936403647,1.0,0.654666868165187,3.09930822958501,20.0
2799,CDS-rn0tZ5,ACH-001413,MC-001413-tAbm,Yes,Yes,4.31,0.405318737364777,1.0,0.754267003272464,2.974725152741,20.0
2800,CDS-ro98XP,ACH-000381,MC-000381-fVoH,No,Yes,2.04,0.447819337603609,1.0,0.670055604017774,2.82078889171785,23.0
2801,CDS-rpOVKt,ACH-000529,MC-000529-XJJm,Yes,Yes,1.35,0.000642438051537257,0.0,0.000685656449494319,1.99954557222731,0.0
2802,CDS-rqzjhj,ACH-000315,MC-000315-jBeL,No,Yes,2.32,0.100032268518013,0.0,0.255001082491415,2.21615843503315,7.0
2803,CDS-rs0sCM,ACH-000337,MC-000337-UoC5,No,Yes,1.26,0.247958536455267,1.0,0.724256670666601,3.99513965331295,25.0
2804,CDS-rs8fY9,ACH-000801,MC-000801-OlRe,No,No,1.44,0.0183560922061625,1.0,0.479934889252608,3.1291443602797,19.0
2805,CDS-rsmwY2,ACH-000468,MC-000468-c6hY,No,No,1.86,0.498882822100156,1.0,0.599348902091439,2.33799716174375,12.0
2806,CDS-rsq3pa,ACH-000748,MC-000748-KR9M,No,Yes,3.77,0.0653617890008646,0.0,0.169237244786742,2.11219435325753,6.0
2807,CDS-rvhUFy,ACH-001850,MC-001850-Owdr,Yes,Yes,4.44,0.341024112063239,1.0,0.789417171510753,3.78479044304895,24.0
2808,CDS-rvqgUM,ACH-001383,MC-001383-teSI,Yes,Yes,0.72,0.0822768631349016,0.0,0.439473379498122,2.53569536988586,29.0
2809,CDS-rxFkEN,ACH-000366,MC-000366-wgzn,No,No,3.79,0.0414232157109564,1.0,0.430793964598357,3.85618022066585,13.0
2810,CDS-rxJLnH,ACH-001863,MC-001863-Q69R,No,No,3.5,0.389576092719569,1.0,0.642639443762966,3.29273913211984,29.0
2811,CDS-s3JaAD,ACH-001617,MC-001617-bsKb,Yes,Yes,3.91,0.0487603526997565,0.0,0.0746530255282518,2.01280491190506,1.0
2812,CDS-s6WXTX,ACH-001563,MC-001563-W7yA,Yes,Yes,3.31,0.0280549760628272,1.0,0.298150907289203,4.20149319538486,10.0
2813,CDS-s6mQ9g,ACH-002280,MC-002280-gqUw,Yes,Yes,2.76,0.142434554367497,1.0,0.594760458122482,3.04978506318129,18.0
2814,CDS-sAv3ba,ACH-002001,MC-002001-n8MQ,No,No,3.41,0.242852608803892,1.0,0.563530364694302,2.84630238327558,17.0
2815,CDS-sB5iSt,ACH-000026,MC-000026-oSZT,Yes,Yes,2.48,0.227386049102998,1.0,0.645714864777309,2.56182734137849,22.0
2816,CDS-sEOmEs,ACH-000641,MC-000641-2Ca9,No,No,1.78,0.0829445788202349,1.0,0.587236684449865,3.83621976553186,21.0
2817,CDS-sFhfdR,ACH-002169,MC-002169-lmFy,Yes,Yes,0.95,0.417668516458253,1.0,0.613824295055733,2.79508741972648,29.0
2818,CDS-sI1kK7,ACH-000113,MC-000113-FfKt,No,Yes,2.17,0.064179171820333,0.0,0.226227762393669,2.21355602973203,5.0
2819,CDS-sOo6en,ACH-000755,MC-000755-61n7,Yes,Yes,0.91,0.171998156009194,1.0,0.435017808386323,4.23218549355121,15.0
2820,CDS-sVHzxI,ACH-000866,MC-000866-dtB3,No,No,55.89,0.0222708307661961,0.0,0.0881365139039809,2.03406644885256,3.0
2821,CDS-sWI1Wa,ACH-002175,MC-002175-qkip,Yes,Yes,0.96,0.163286769971018,1.0,0.620539260422859,3.49318010287127,24.0
2822,CDS-sX293V,ACH-000143,MC-000143-xMKb,No,No,5.0,,,,,
2823,CDS-sb8onQ,ACH-000868,MC-000868-jz2P,Yes,Yes,6.29,0.325504109652717,1.0,0.855122819627237,4.59216638696295,34.0
2824,CDS-sbr3gr,ACH-001668,MC-001668-M8yU,No,No,3.51,0.233766571550931,0.0,0.47553554408613,2.28278927282135,9.0
2825,CDS-scZZeE,ACH-000235,MC-000235-MWr0,No,Yes,1.16,0.281399417043024,1.0,0.466782732234825,2.87727440050405,21.0
2826,CDS-shdBbk,ACH-000342,MC-000342-ZW9E,Yes,Yes,2.0,0.174707058940913,1.0,0.696518553132447,3.73590349834332,19.0
2827,CDS-skP869,ACH-001377,MC-001377-bNuk,Yes,Yes,62.74,,,,,
2828,CDS-sko3Pf,ACH-000661,MC-000661-bVjm,No,No,1.2,0.418275748961202,1.0,0.617585372573597,2.54933522597959,23.0
2829,CDS-smrSJe,ACH-001190,MC-001190-N9fR,No,Yes,26.17,,,,,
2830,CDS-st7PK9,ACH-003472,MC-003472-Q1A9,Yes,Yes,4.82,0.00223919278359339,0.0,0.0405408874674055,2.0724175193218,1.0
2831,CDS-suQZvY,ACH-000878,MC-000878-vuWR,No,Yes,3.09,0.373940943423933,0.0,0.416152395260369,1.75722343830175,14.0
2832,CDS-sukIAT,ACH-002399,MC-002399-dpf9,No,No,3.07,,,,,
2833,CDS-sviBGL,ACH-000914,MC-000914-GsyT,No,No,57.01,0.0702480891172889,0.0,0.102578989439673,1.96858004190011,2.0
2834,CDS-swBfgY,ACH-000953,MC-000953-n5cw,No,Yes,62.59,,,,,
2835,CDS-szfkR8,ACH-001362,MC-001362-bIQW,No,Yes,0.62,0.285236328862764,1.0,0.650199002339677,2.85496726961041,21.0
2836,CDS-t1oWtn,ACH-000105,MC-000105-bK2q,No,Yes,1.01,0.013989024823091,0.0,0.19621652755672,2.19831251882335,6.0
2837,CDS-t3HSiB,ACH-000554,MC-000554-CtOe,No,Yes,0.64,0.286405665547325,1.0,0.717249926529208,3.24506073233482,27.0
2838,CDS-t3eJLu,ACH-002294,MC-002294-TZyb,Yes,Yes,0.84,0.405332705491804,1.0,0.859346843049283,4.49625833162445,25.0
2839,CDS-t3q89X,ACH-001430,MC-001430-Lr6c,No,No,3.9,0.212155683791785,0.0,0.508218817051399,2.37580885463447,14.0
2840,CDS-t6KchO,ACH-001554,MC-001554-W5Vn,Yes,Yes,4.04,0.169876362792159,0.0,0.394044911589963,2.31862881790268,9.0
2841,CDS-t7pQrP,ACH-000022,MC-000022-fRaU,No,No,3.79,0.270350876092178,1.0,0.596094500895415,3.13996580622743,24.0
2842,CDS-tBTWSF,ACH-000862,MC-000862-zZCN,Yes,Yes,2.44,0.204539731841287,1.0,0.670161556906857,3.49047445386161,27.0
2843,CDS-tBkMAa,ACH-001530,MC-001530-VwuE,No,Yes,2.19,0.168491403545385,1.0,0.405525645674017,3.34359725750355,16.0
2844,CDS-tDOy1i,ACH-002227,MC-002227-Czpx,Yes,Yes,0.4,0.166549544640712,0.0,0.295833271289236,2.09798522698971,9.0
2845,CDS-tDo7ZF,ACH-000109,MC-000109-EAHI,Yes,Yes,0.93,0.282786463823791,1.0,0.755313164262189,3.97611285921664,29.0
2846,CDS-tDxRIl,ACH-002409,MC-002409-L2D6,Yes,Yes,5.4,0.442392079436977,1.0,0.575070796188276,3.28954418206218,37.0
2847,CDS-tEDihV,ACH-001611,MC-001611-y9MC,No,No,3.9,,,,,
2848,CDS-tGFzkR,ACH-000702,MC-000702-pRTU,Yes,Yes,2.83,0.189320946941782,1.0,0.60019674538634,2.9555617882158,19.0
2849,CDS-tGR0Xz,ACH-001039,MC-001039-DJqh,Yes,Yes,1.14,0.184971953533501,1.0,0.486619672871925,3.40915370982074,15.0
2850,CDS-tJlDZV,ACH-000256,MC-000256-WG8w,No,No,1.51,0.107042941312083,1.0,0.731743894592711,3.92177479847375,28.0
2851,CDS-tM6Ebt,ACH-000187,MC-000187-uKDb,No,No,1.28,0.304290850417731,1.0,0.698862112444014,3.51832227897394,26.0
2852,CDS-tT8Byq,ACH-000537,MC-000537-uVHC,No,No,1.62,0.31466398306007,0.0,0.540573509624272,2.24997223720667,15.0
2853,CDS-tTmasc,ACH-000407,MC-000407-MQcN,No,No,1.64,0.233005650945931,1.0,0.76140019000825,3.79010380282956,26.0
2854,CDS-tVy3GF,ACH-002401,MC-002401-V4Ih,No,No,3.79,0.233452223516854,1.0,0.592730883934254,2.92520562531742,19.0
2855,CDS-tVykaB,ACH-001054,MC-001054-Azxo,No,No,4.77,0.0755673067816515,1.0,0.694695172747763,4.06578804391897,24.0
2856,CDS-tXmWiP,ACH-001307,MC-001307-Y3bV,No,Yes,1.37,0.449766428697083,1.0,0.648821234444046,2.96990416459126,25.0
2857,CDS-tYRsOR,ACH-000570,MC-000570-BVGy,No,Yes,1.0,0.248736793448292,1.0,0.624301786219763,3.25170333187785,22.0
2858,CDS-tZMOvv,ACH-001502,MC-001502-YixM,No,No,4.08,0.35250999327483,1.0,0.726142148410343,2.65585088639159,19.0
2859,CDS-taVEIE,ACH-001556,MC-001556-noFY,Yes,Yes,3.76,0.374019948287441,1.0,0.566888918162828,2.82248191701414,23.0
2860,CDS-tbW4cG,ACH-002153,MC-002153-iivB,Yes,Yes,0.59,0.0963547122069038,1.0,0.499975552595665,3.38270261067904,17.0
2861,CDS-tfg4Dr,ACH-001282,MC-001282-YJUQ,Yes,Yes,1.51,0.0294387320746604,0.0,0.0538742412232376,2.00237506278703,2.0
2862,CDS-thObDq,ACH-000118,MC-000118-AMV8,No,Yes,1.18,,,,,
2863,CDS-ti6DPy,ACH-002002,MC-002002-GZA1,No,No,3.21,0.252893651677753,1.0,0.54247968428813,2.778298485038,15.0
2864,CDS-tiNr3m,ACH-001854,MC-001854-sTtz,Yes,Yes,5.31,,,,,
2865,CDS-tkjLAi,ACH-002131,MC-002131-Wfju,Yes,Yes,1.56,0.233523308984611,0.0,0.280148323979654,1.79639238361873,9.0
2866,CDS-toQoVS,ACH-001641,MC-001641-Fdg4,No,Yes,1.01,0.278261910478095,1.0,0.720691166890127,3.50623281236229,29.0
2867,CDS-tqnZpm,ACH-002164,MC-002164-pB0r,Yes,Yes,1.26,0.18150416683947,1.0,0.816502895321097,4.38898615242405,23.0
2868,CDS-trX4Hv,ACH-000963,MC-000963-DeC4,No,Yes,91.33,0.0424023784904348,1.0,0.408755770540597,3.80008336506534,16.0
2869,CDS-tt6cRw,ACH-002336,MC-002336-stWo,Yes,Yes,1.29,0.249579395389727,1.0,0.491588844598835,3.15575665770708,16.0
2870,CDS-tu7pOl,ACH-000535,MC-000535-xYQ2,No,Yes,0.59,0.314382285496997,1.0,0.599621622673773,2.59712231450762,22.0
2871,CDS-tzFhsz,ACH-001636,MC-001636-mxpz,No,No,3.52,0.0449764451510733,0.0,0.121663905474075,2.05984475416384,3.0
2872,CDS-u4J9fg,ACH-001107,MC-001107-VhHM,Yes,Yes,0.9,0.419664939649649,1.0,0.58701140301447,2.62824879325836,22.0
2873,CDS-u4KhBN,ACH-000370,MC-000370-WtKV,No,No,1.68,0.245674675225917,1.0,0.639090008332265,3.35118220883062,27.0
2874,CDS-u4zjBj,ACH-000805,MC-000805-uUAU,No,No,3.43,0.0484818061698237,1.0,0.370004837314548,4.22098793120368,14.0
2875,CDS-u8Qh94,ACH-000253,MC-000253-eQci,No,No,1.66,0.18190872561681,1.0,0.36776411035482,3.09446365933438,15.0
2876,CDS-u9hZ60,ACH-000077,MC-000077-BZeg,No,No,0.97,1.94315352742068e-05,0.0,0.0292780665313447,2.02867018128936,1.0
2877,CDS-uAl8Ox,ACH-001118,MC-001118-xm6i,Yes,Yes,0.46,,,,,
2878,CDS-uApLLD,ACH-001332,MC-001332-2TbF,Yes,Yes,2.64,0.306741753160676,1.0,0.628171318288253,2.97859323776539,20.0
2879,CDS-uDvDwc,ACH-002462,MC-002462-9MWA,Yes,Yes,4.16,0.000199782956229732,0.0,0.0272497753220125,2.02640996544144,1.0
2880,CDS-uMD8jg,ACH-000591,MC-000591-7ouP,Yes,Yes,3.95,0.239489128533421,1.0,0.788212456702007,4.03409631975941,22.0
2881,CDS-uOnYpA,ACH-001132,MC-001132-Zu52,No,No,7.04,0.0191241986339086,0.0,0.138612820707967,2.15841966732331,5.0
2882,CDS-uOpIZT,ACH-000972,MC-000972-WC01,Yes,Yes,93.17,0.0396673582587425,0.0,0.0400908628743724,2.0000120769401,0.0
2883,CDS-uQYZNS,ACH-003468,MC-003468-Q4E6,Yes,Yes,5.61,0.25021513691186,1.0,0.570181866748547,2.49987692427494,16.0
2884,CDS-uQvRxt,ACH-002177,MC-002177-9AAv,Yes,Yes,3.29,0.230273319346552,1.0,0.639823793488887,3.46425647486857,22.0
2885,CDS-uUnrxg,ACH-001061,MC-001061-78yQ,No,No,64.95,0.0049775155489647,0.0,0.0236750269701511,2.01502805018433,0.0
2886,CDS-uWWPrj,ACH-000611,MC-000611-rOIo,No,Yes,1.18,0.109435379333889,0.0,0.2601161713625,2.15500285615063,8.0
2887,CDS-uXRuKW,ACH-000409,MC-000409-b43b,No,No,2.02,0.498887204227979,1.0,0.582295494851264,2.91355175444818,31.0
2888,CDS-uY8Gx3,ACH-000417,MC-000417-fvga,No,Yes,1.66,0.512284383589996,1.0,0.687766030542911,2.59705533978783,26.0
2889,CDS-uZIAIY,ACH-001550,MC-001550-a6g4,Yes,Yes,4.14,0.0400923189966365,0.0,0.0500790615531077,1.97947229281827,1.0
2890,CDS-udsl3k,ACH-000846,MC-000846-WMVy,No,Yes,1.88,0.571052404042258,1.0,0.713395460973603,3.15317988595359,22.0
2891,CDS-ugNbTO,ACH-000176,MC-000176-yxGx,Yes,Yes,0.72,0.861973485319368,1.0,0.226321941786569,2.20123471396761,8.0
2892,CDS-ui7Aql,ACH-001623,MC-001623-0Tfd,No,No,3.55,,,,,
2893,CDS-ukWzPU,ACH-000122,MC-000122-PKNQ,Yes,Yes,3.58,0.214009141686153,0.0,0.300558708430062,1.88577479233742,11.0
2894,CDS-ukX1XN,ACH-000896,MC-000896-fwiv,No,Yes,1.48,0.374108094701463,1.0,0.702294203388496,2.66840893018479,26.0
2895,CDS-umYKjw,ACH-001443,MC-001443-vVtt,Yes,Yes,3.9,,,,,
2896,CDS-uoDQEJ,ACH-002292,MC-002292-jDz8,Yes,Yes,1.72,0.689129048194525,1.0,0.485759326421976,2.60465763753064,31.0
2897,CDS-upinUc,ACH-000217,MC-000217-WAHm,No,No,3.65,0.28121468081754,1.0,0.567684735940739,3.20663865011686,18.0
2898,CDS-uqhYTt,ACH-000338,MC-000338-WuM6,No,Yes,0.92,0.0437478506601893,0.0,0.220421005565325,2.20246716224787,5.0
2899,CDS-uumBm0,ACH-003459,MC-003459-G8Q7,Yes,Yes,3.09,0.168669189236286,1.0,0.660296549250536,2.94325348507843,22.0
2900,CDS-uxxKIp,ACH-001674,MC-001674-vHBi,No,No,3.92,0.294649840439935,1.0,0.563091848980395,3.25511592975608,15.0
2901,CDS-uyS1fq,ACH-000675,MC-000675-dXQQ,Yes,Yes,0.94,0.41660401772066,1.0,0.671131768848645,2.68897586147588,27.0
2902,CDS-v4iz5j,ACH-000021,MC-000021-GmXg,No,Yes,0.86,0.413585780335024,1.0,0.647472394644629,2.95144965996094,25.0
2903,CDS-v6Jzqx,ACH-000213,MC-000213-JI9c,Yes,Yes,1.73,0.128483943304806,1.0,0.401215093587222,3.43063899154387,14.0
2904,CDS-v9JTCW,ACH-000190,MC-000190-X60k,No,Yes,0.95,0.42247344524466,1.0,0.653871486447111,2.55228744643769,22.0
2905,CDS-vCTeqp,ACH-000520,MC-000520-YIm7,No,No,2.53,0.384626678696878,1.0,0.661962948283804,2.62829672967644,25.0
2906,CDS-vCewWd,ACH-000178,MC-000178-UinF,No,Yes,1.23,0.420767400305739,1.0,0.699800020881694,2.5169701954798,23.0
2907,CDS-vDTrlN,ACH-000293,MC-000293-ixTK,No,Yes,1.3,0.28634648883874,1.0,0.566259249998105,2.78715166869501,23.0
2908,CDS-vGT14g,ACH-001192,MC-001192-OhhV,No,No,1.17,,,,,
2909,CDS-vIA43A,ACH-001795,MC-001795-P5GZ,Yes,Yes,3.24,0.0428400671528472,1.0,0.498207516910637,3.74768577953915,21.0
2910,CDS-vJfXo2,ACH-000636,MC-000636-vNnG,Yes,Yes,1.84,,,,,
2911,CDS-vLhEzw,ACH-000311,MC-000311-Ouc5,No,Yes,0.55,0.154954289846641,0.0,0.604588010034138,2.59235572506,22.0
2912,CDS-vMSAO8,ACH-001715,MC-001715-Jkow,No,No,4.93,0.344176984092415,1.0,0.649807406591344,4.91481977315283,36.0
2913,CDS-vRRrn5,ACH-000419,MC-000419-jxmJ,Yes,Yes,4.98,,,,,
2914,CDS-vUJJJp,ACH-002353,MC-002353-3zgy,Yes,Yes,1.15,0.00602171574163311,0.0,0.0283685694507038,2.03849323158929,0.0
2915,CDS-vVZT9l,ACH-000148,MC-000148-Vaxi,No,No,2.03,0.321250095396367,1.0,0.652651366612696,2.70869912518593,23.0
2916,CDS-vXTuTM,ACH-000569,MC-000569-Tdr7,Yes,Yes,1.03,0.287091292568962,1.0,0.707106652060211,3.40986984850286,22.0
2917,CDS-vYJEbO,ACH-000916,MC-000916-t1cC,Yes,Yes,0.81,0.343700676206939,1.0,0.408236792233149,3.52153221607959,14.0
2918,CDS-vZGr9M,ACH-000376,MC-000376-a8Ey,No,Yes,1.15,0.163456442409973,1.0,0.394280544011137,3.25582970435461,14.0
2919,CDS-vaC7MY,ACH-000011,MC-000011-bxAg,No,No,2.22,0.231976173089709,1.0,0.639294037697945,2.60668219852531,19.0
2920,CDS-vaSK30,ACH-000133,MC-000133-Kih3,No,No,1.5,0.20930030707208,1.0,0.760211670885973,4.10664980346797,31.0
2921,CDS-vcC6c0,ACH-002024,MC-002024-AOt6,No,No,4.12,0.534292103632994,1.0,0.573182672646205,2.76942968136437,26.0
2922,CDS-vdjaWG,ACH-002269,MC-002269-tG4R,Yes,Yes,0.64,0.0961341952460671,1.0,0.484650015917258,3.55715846776149,30.0
2923,CDS-vhVycR,ACH-000452,MC-000452-y5uV,No,Yes,1.04,0.428601794529692,1.0,0.71344712977755,2.69632172715119,29.0
2924,CDS-vinDFv,ACH-002199,MC-002199-85iU,Yes,Yes,1.12,0.364979070224531,1.0,0.709689153094327,3.00082495711483,24.0
2925,CDS-vkLfpo,ACH-000813,MC-000813-774N,Yes,Yes,1.97,0.157093669209268,0.0,0.225822417442327,1.90414686566565,7.0
2926,CDS-vkPccs,ACH-002381,MC-002381-Z0iX,Yes,Yes,3.86,0.000797800238284129,0.0,0.0271872997313266,2.04135753707959,0.0
2927,CDS-vnk4oM,ACH-002245,MC-002245-Y87b,Yes,Yes,0.82,0.0214683046752959,0.0,0.107474628230531,2.10661365511702,2.0
2928,CDS-vp7VR2,ACH-002204,MC-002204-DkDy,Yes,Yes,0.83,0.371470108351272,1.0,0.517861922270445,3.76308546264575,18.0
2929,CDS-vsuSTk,ACH-000093,MC-000093-IB96,No,No,1.78,0.0545983587223961,1.0,0.372950307391623,3.68456527853599,13.0
2930,CDS-vud3Nz,ACH-000365,MC-000365-BoXT,No,Yes,1.55,0.076016676808731,0.0,0.287335948826319,2.23085798577485,9.0
2931,CDS-vupX1R,ACH-001692,MC-001692-JLND,Yes,Yes,3.2,0.272203562781104,1.0,0.659009849245675,3.57844443259974,29.0
2932,CDS-vv8KlG,ACH-000679,MC-000679-YrlL,No,Yes,1.44,0.263000154040016,1.0,0.750816748016007,4.38465914107504,39.0
2933,CDS-w20mQI,ACH-002379,MC-002379-gwTy,Yes,Yes,1.11,0.0018460065522527,0.0,0.0286910033032079,2.04247123854326,0.0
2934,CDS-w3cUUr,ACH-002193,MC-002193-O3TV,Yes,Yes,1.71,0.231208381722342,1.0,0.644676992829597,3.65351495533771,24.0
2935,CDS-w5LP61,ACH-002208,MC-002208-ZcGv,Yes,Yes,0.58,0.256560854587073,1.0,0.556519814575311,3.43520498362527,16.0
2936,CDS-w8bjNx,ACH-000918,MC-000918-jpm2,Yes,Yes,40.42,0.0573196879788075,0.0,0.0788226693850192,2.03341224164139,0.0
2937,CDS-wA1WJ8,ACH-002467,MC-002467-V3Px,Yes,Yes,2.91,0.000229759302394556,0.0,0.104116994886141,2.1042182446586,4.0
2938,CDS-wDteR7,ACH-000913,MC-000913-p0yT,No,No,1.8,0.00856179829852437,0.0,0.0497883499646849,2.03201599320704,2.0
2939,CDS-wHjkUI,ACH-000048,MC-000048-2B6B,No,Yes,0.52,0.621264751424312,1.0,0.517485138670132,2.44968791281235,17.0
2940,CDS-wIEYJc,ACH-000202,MC-000202-FaAp,No,Yes,0.88,0.383828374185263,1.0,0.650090410626917,2.46680780246491,13.0
2941,CDS-wLBgMq,ACH-003460,MC-003460-C4A3,Yes,Yes,5.29,0.156757481581242,0.0,0.194213755158167,1.9491594184839,4.0
2942,CDS-wLjj5d,ACH-000986,MC-000986-qvRg,No,Yes,2.54,0.0554440067165077,0.0,0.279393346688457,2.22298719126459,9.0
2943,CDS-wNFQSF,ACH-000193,MC-000193-a7Ej,No,Yes,0.79,0.325023502194416,1.0,0.696498523919252,3.08016319458991,23.0
2944,CDS-wQyAqu,ACH-000201,MC-000201-rUIL,No,No,1.71,0.0152931087141471,0.0,0.0249279203678015,2.00815605055726,0.0
2945,CDS-wRs9eP,ACH-001452,MC-001452-vYEQ,Yes,Yes,0.8,0.00507309137308332,0.0,0.122549271509693,2.17219352403361,4.0
2946,CDS-wSSRbf,ACH-002092,MC-002092-WVuR,Yes,Yes,0.54,0.0026886817923628,0.0,0.0467272589057679,2.05414892598361,2.0
2947,CDS-wUbkns,ACH-001970,MC-001970-yu1Z,Yes,Yes,3.42,,,,,
2948,CDS-wXWgLf,ACH-000596,MC-000596-ocip,No,No,3.0,0.334606214777454,1.0,0.549801749093827,2.81202319301329,22.0
2949,CDS-wXw5jm,ACH-002106,MC-002106-PuWB,Yes,Yes,0.92,0.158950200369839,1.0,0.664874571837405,3.5047901686358,24.0
2950,CDS-wYdAve,ACH-000203,MC-000203-Ylfj,No,No,1.97,0.0320291682424328,0.0,0.0745246173031242,2.11027421874297,2.0
2951,CDS-wZrcxE,ACH-001844,MC-001844-DHWT,Yes,Yes,2.7,0.271903802621508,1.0,0.801368600970953,4.18770444276499,21.0
2952,CDS-waN4SN,ACH-000234,MC-000234-uzZ9,No,No,2.39,0.381117626576252,1.0,0.70564395253391,3.06167994301018,20.0
2953,CDS-waif9Z,ACH-000951,MC-000951-mW9M,Yes,Yes,1.14,0.358089884414216,1.0,0.824121481207828,4.79166184410561,26.0
2954,CDS-wbyhOZ,ACH-000619,MC-000619-dYai,Yes,Yes,1.2,0.254295687181207,1.0,0.711555693565196,3.58357025860823,23.0
2955,CDS-wdAlvg,ACH-000448,MC-000448-6xWU,No,Yes,0.83,0.210305331114624,1.0,0.523729163194467,3.14066415954495,19.0
2956,CDS-wdeAmI,ACH-000691,MC-000691-SGad,No,Yes,3.44,0.390285981334727,1.0,0.743571453757583,2.89161886535229,30.0
2957,CDS-wfm5aH,ACH-000889,MC-000889-DCaw,No,No,3.49,0.0828717826469856,1.0,0.552616938003311,3.10433197872237,18.0
2958,CDS-wgulBb,ACH-001194,MC-001194-PJUS,Yes,Yes,4.28,0.151377324040014,0.0,0.310712908935421,2.03968562808167,13.0
2959,CDS-wipHyz,ACH-000264,MC-000264-AF5I,No,Yes,1.27,0.391343779303607,1.0,0.648056937563631,3.06188820354241,21.0
2960,CDS-wjte1E,ACH-001517,MC-001517-JvBR,Yes,Yes,62.93,0.108408404106119,1.0,0.64122072498603,3.46906260500928,26.0
2961,CDS-wkBjwZ,ACH-001519,MC-001519-a7Bb,No,Yes,1.38,0.0177273538786476,0.0,0.0362735008142259,2.03122140303202,0.0
2962,CDS-wm2jOx,ACH-000373,MC-000373-jh5t,No,Yes,1.49,,,,,
2963,CDS-wpWN9H,ACH-002354,MC-002354-hYwW,Yes,Yes,0.81,0.00429458042012902,0.0,0.0252526985354858,2.03382941046145,0.0
2964,CDS-wqHeAQ,ACH-000297,MC-000297-kYTw,No,No,1.45,0.253625401012958,1.0,0.638601880790886,2.9900236527174,22.0
2965,CDS-wr5fSI,ACH-000947,MC-000947-uz0w,No,Yes,80.74,0.00524232592323746,0.0,0.11422311935057,2.12521045019949,3.0
2966,CDS-wwxdvD,ACH-001496,MC-001496-UeUf,No,Yes,1.75,0.211402791626003,0.0,0.353255179898194,1.9064629208597,14.0
2967,CDS-x0Y44f,ACH-000260,MC-000260-RC2w,No,Yes,0.93,0.114540484038028,0.0,0.252399265977856,2.06594640700546,9.0
2968,CDS-x27ImH,ACH-002351,MC-002351-ZOdO,Yes,Yes,1.16,0.00230515786775008,0.0,0.0245952598675982,2.03619756674526,0.0
